symbolic option
"episod = 16, Step = 3, reach goal when r1AtLever r2PassMid -> r1AnyPos(NotLocal) r2UpPart"
"episod = 16, Step = 50, failed when r1AnyPos r2UpPart -> r1AnyPos(NotLocal) r2GetTreasure"
"episod = 17, Step = 7, not reach goal when AllFree -> r1Free(NotLocal) r2AtLever, but reach goal when AllFree -> r1AtLever r2Free(NotLocal)"
"episod = 17, Step = 7, failed when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 17, Step = 6, failed when r1AtLever r2Free -> r1AtLever r2PassMid"
"episod = 18, Step = 25, not reach goal when AllFree -> r1Free(NotLocal) r2AtLever, but reach goal when AllFree -> r1AtLever r2Free(NotLocal)"
"episod = 18, Step = 25, failed when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 18, Step = 9, reach goal when r1AtLever r2Free -> r1AtLever r2PassMid"
"episod = 18, Step = 5, reach goal when r1AtLever r2PassMid -> r1AnyPos(NotLocal) r2UpPart"
"episod = 18, Step = 6, failed when r1AnyPos r2UpPart -> r1AnyPos(NotLocal) r2GetTreasure"
"episod = 19, Step = 13, reach goal when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 19, Step = 10, failed when r1Free r2AtLever -> r1PassMid r2AtLever"
"episod = 20, Step = 22, not reach goal when AllFree -> r1Free(NotLocal) r2AtLever, but reach goal when AllFree -> r1AtLever r2Free(NotLocal)"
"episod = 20, Step = 22, failed when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 20, Step = 61, failed when r1AtLever r2Free -> r1AtLever r2PassMid"
"episod = 21, Step = 11, not reach goal when AllFree -> r1Free(NotLocal) r2AtLever, but reach goal when AllFree -> r1AtLever r2Free(NotLocal)"
"episod = 21, Step = 11, failed when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 21, Step = 74, failed when r1AtLever r2Free -> r1AtLever r2PassMid"
"episod = 22, Step = 12, reach goal when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 22, Step = 3, failed when r1Free r2AtLever -> r1PassMid r2AtLever"
"episod = 23, Step = 14, not reach goal when AllFree -> r1Free(NotLocal) r2AtLever, but reach goal when AllFree -> r1AtLever r2Free(NotLocal)"
"episod = 23, Step = 14, failed when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 23, Step = 69, reach goal when r1AtLever r2Free -> r1AtLever r2PassMid"
